"행정구역별(시도)","가구주의 연령별","항목","단위","2025 년","2024 년","2023 년","2022 년","2021 년","2020 년","2019 년","2018 년","2017 년","2016 년","2015 년","2014 년","2013 년","2012 년","2011 년","2010 년","2009 년","2008 년","2007 년","2006 년","2005 년","2004 년","2003 년","2002 년","2001 년","2000 년",
"서울특별시","50~54세","4인","","91603","97147","103017","108349","112593","112607","110691","111946","115431","120638","125748","135767","140686","142510","145863","144366","147825","145008","142063","140621","137036","128851","126071","125847","125325","127668",
"서울특별시","50~54세","5인이상","","22173","23647","25253","26831","28503","29293","29701","30728","32043","33600","35339","38752","40629","41639","43140","43019","42796","42918","43033","43622","43537","45764","49793","55054","60462","67723",
"서울특별시","55~59세","계","","401003","395440","389868","390586","399569","412920","424073","432777","437162","434557","422980","415836","395012","375434","361638","335414","315336","309639","306664","304610","303842","292849","281629","274511","271292","273860",
"서울특별시","55~59세","1인","","88236","85452","82608","86437","85987","84746","84002","83442","82212","79049","75321","65080","60099","55258","51126","45133","41748","39026","36601","34259","32005","29545","27338","25587","24181","23255",
"서울특별시","55~59세","2인","","102844","100456","98037","97038","97459","99726","102559","103978","104671","104341","101461","91543","86059","80828","76815","70075","64708","61850","59446","57229","55300","51609","48325","45786","43906","42918",
"서울특별시","55~59세","3인","","110135","108964","107782","105363","107418","112230","116359","119028","120303","119990","117453","121779","116193","111014","107584","100577","92474","90056","88403","86983","85886","82409","78256","75235","73270","72815",
"서울특별시","55~59세","4인","","82910","83325","83776","83868","89310","94831","98114","101822","104374","104949","102648","110162","105459","101085","98338","92426","88174","88535","89771","91261","93081","88918","85542","83391","82404","83152",
"서울특별시","55~59세","5인이상","","16878","17243","17665","17880","19395","21387","23039","24507","25602","26228","26097","27272","27202","27249","27775","27203","28232","30172","32443","34878","37570","40368","42168","44512","47531","51720",
"서울특별시","60~64세","계","","385368","395583","405829","405342","401527","390745","379592","364975","350449","334747","315797","294287","286292","280698","277100","268194","259032","249876","244734","240808","241726","237361","234505","227038","216821","205723",
"서울특별시","60~64세","1인","","108777","108607","108070","103847","99861","92686","86552","80474","73915","67450","60939","52738","50132","47903","45973","43170","39119","36729","34892","33166","32096","31893","30666","28842","26705","24467",
"서울특별시","60~64세","2인","","123384","126796","130218","134174","133525","129653","126111","121393","116504","111033","104046","92357","88493","85284","82714","78550","76044","72434","69948","67729","66843","63876","62041","58990","55246","51259",
"서울특별시","60~64세","3인","","94093","98004","102070","102097","101913","100890","99563","96682","94630","92087","87702","85337","83072","81512","80497","77955","75883","72980","71276","69950","70010","67519","66325","63831","60583","57137",
"서울특별시","60~64세","4인","","50274","52458","54748","54276","54618","54945","53955","52760","51385","50032","48552","48269","47918","48027","48450","47991","46581","45645","45480","45615","46682","46410","46256","45190","43593","41855",
"서울특별시","60~64세","5인이상","","8840","9718","10723","10948","11610","12571","13411","13666","14015","14145","14558","15586","16677","17972","19466","20528","21405","22088","23138","24348","26095","27663","29217","30185","30694","31005",
"서울특별시","65~69세","계","","353082","345164","337212","319805","302518","280056","262531","255957","252939","248523","245812","232505","222614","218039","214126","212821","208086","204387","194761","184440","177545","168926","159703","150101","139440","126407",
"서울특별시","65~69세","1인","","112815","107470","102053","93183","84636","73904","66268","62832","60526","57748","55449","47020","45025","44063","43162","42768","40454","38989","36440","33807","31912","32107","30286","28396","26276","23705",
"서울특별시","65~69세","2인","","142262","138888","135456","132322","126524","116620","108417","104695","102234","99551","97630","89506","85195","82882","80761","79588","76889","75064","71090","66885","63990","60831","56880","52819","48408","43156",
"서울특별시","65~69세","3인","","69799","69713","69614","66174","63697","61385","59072","58644","58836","58447","58431","59553","56174","54193","52426","51334","50222","49292","46920","44371","42606","39220","36886","34455","31807","28654",
"서울특별시","65~69세","4인","","23175","23573","24002","22208","21534","21351","21161","21433","22134","22822","23559","24188","23369","23146","23026","23237","23536","23450","22667","21789","21250","19738","18745","17705","16542","15132",
"서울특별시","65~69세","5인이상","","5031","5520","6087","5918","6127","6796","7613","8353","9209","9955","10743","12238","12851","13755","14751","15894","16985","17592","17644","17588","17787","17030","16906","16726","16407","15760",
"서울특별시","70~74세","계","","265548","252919","240257","233784","227447","222988","214075","205001","199139","197405","193727","187499","183377","170401","156761","147469","139878","131190","123326","114964","107453","98181","90998","83917","77654","72178",
"서울특별시","70~74세","1인","","85974","80574","75180","72006","68073","63977","59473","55167","52269","50883","49238","43332","43244","41025","38492","37064","34953","32654","30635","28489","26589","26457","24687","22924","21423","20095",
"서울특별시","70~74세","2인","","121407","115055","108657","106356","103333","100318","94875","90297","87352","86187","84308","78247","76237","70543","64609","60554","56748","52916","49431","45771","42516","38789","35584","32439","29618","27097",
"서울특별시","70~74세","3인","","43118","41899","40643","39728","39688","40660","40345","39598","38808","38716","37936","40501","38410","34511","30628","27632","25994","24253","22624","20915","19322","16495","15190","13915","12757","11738",
"서울특별시","70~74세","4인","","11284","11328","11375","11179","11366","12195","12736","12902","13102","13360","13386","15072","14645","13526","12357","11540","11047","10444","9882","9270","8701","7376","6831","6287","5792","5370",
"서울특별시","70~74세","5인이상","","3765","4063","4402","4515","4987","5838","6646","7037","7608","8259","8859","10347","10841","10796","10675","10679","11136","10923","10754","10519","10325","9064","8706","8352","8064","7878",
"서울특별시","75~79세","계","","198084","192587","187073","178375","174126","171290","167136","161262","151107","136663","126230","115418","105892","97449","89414","81199","73669","68046","62983","58445","55104","50933","47359","44900","42260","39187",
"서울특별시","75~79세","1인","","65141","63399","61618","59025","56067","53318","50998","48883","46087","42022","39151","32891","31104","29589","28132","26660","24312","22410","20740","19216","18140","17834","16395","15359","14248","12970",
"서울특별시","75~79세","2인","","91888","88531","85138","80693","78848","77079","74064","70696","65513","58757","53851","47176","43123","39511","36095","32650","29059","26637","24422","22423","20877","19296","17893","16923","15878","14671",
"서울특별시","75~79세","3인","","29972","29227","28477","27051","27134","27727","27779","26896","24931","22223","20193","20696","18255","16032","13904","11754","10426","9602","8834","8151","7610","6657","6226","5920","5604","5236",
